LineId,Time,Level,Content,EventId,EventTemplate,ParameterList
19,1609387753.234675000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
20,1609387753.234750000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
21,1609387753.234836000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
22,1609387753.234836000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
23,1609387753.234891000,INFO,DL INFORMATION TRANSFER (1),8252aaa9,DL INFORMATION TRANSFER (1),[]
24,1609387753.234891000,INFO,SECURITY MODE COMMAND (0X5D),cef941a1,SECURITY MODE <*> <*>,['COMMAND (0X5D)']
25,1609387753.235001000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
26,1609387753.235001000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
27,1609387753.735134000,INFO,SECURITY MODE COMMAND (6),cef941a1,SECURITY MODE <*> <*>,['COMMAND (6)']
28,1609387753.735309000,INFO,SECURITY MODE COMPLETE (5),cef941a1,SECURITY MODE <*> <*>,['COMPLETE (5)']
29,1609387753.735404000,INFO,UE CAPABILITY ENQUIRY (7),adee7b29,UE CAPABILITY <*> (7),['ENQUIRY']
30,1609387753.735527000,INFO,UE CAPABILITY INFORMATION (7),adee7b29,UE CAPABILITY <*> (7),['INFORMATION']
31,1609387753.735670000,INFO,RRC CONNECTION RECONFIGURATION (4),e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION (4)']
32,1609387753.735670000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
33,1609387753.735818000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE (2),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['RECONFIGURATION', '(2)']"
34,1609387753.736101000,INFO,RRC CONNECTION RECONFIGURATION (4),e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION (4)']
35,1609387753.736213000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE (2),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['RECONFIGURATION', '(2)']"
36,1609387753.736323000,INFO,MEASUREMENT REPORT (1),a69db4ef,MEASUREMENT REPORT (1),[]
37,1609387753.736471000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
38,1609387753.736471000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
39,1609387753.736570000,INFO,DL INFORMATION TRANSFER (1),8252aaa9,DL INFORMATION TRANSFER (1),[]
40,1609387753.736570000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
41,1609387754.623994000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
42,1609387757.235138000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
43,1609387759.865418000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
44,1609387764.264683000,INFO,MEASUREMENT REPORT (1),a69db4ef,MEASUREMENT REPORT (1),[]
45,1609387770.032455000,INFO,RRC CONNECTION RELEASE (5),e17eede7,RRC CONNECTION <*> <*>,['RELEASE (5)']
46,1609387770.032618000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
47,1609387774.854907000,INFO,RRC CONNECTION REQUEST (1),e17eede7,RRC CONNECTION <*> <*>,['REQUEST (1)']
48,1609387774.855031000,INFO,RRC CONNECTION SETUP (3),e17eede7,RRC CONNECTION <*> <*>,['SETUP (3)']
49,1609387774.855108000,INFO,RRC CONNECTION SETUP COMPLETE (4),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['SETUP', '(4)']"
50,1609387774.855108000,INFO,DETACH REQUEST (0X45),aef40744,DETACH REQUEST (0X45),[]
51,1609387783.371858000,INFO,SYSTEM INFORMATION BLOCK TYPE1 (1),9d04e05c,SYSTEM INFORMATION BLOCK TYPE1 (1),[]
52,1609387783.372023000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
53,1609387783.372105000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
54,1609387783.372177000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
55,1609387783.372278000,INFO,RRC CONNECTION REQUEST (1),e17eede7,RRC CONNECTION <*> <*>,['REQUEST (1)']
56,1609387783.615145000,INFO,RRC CONNECTION SETUP (3),e17eede7,RRC CONNECTION <*> <*>,['SETUP (3)']
57,1609387783.615311000,INFO,RRC CONNECTION SETUP COMPLETE (4),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['SETUP', '(4)']"
58,1609387783.615311000,INFO,ATTACH REQUEST (0X41),3fb0945e,ATTACH REQUEST (0X41),[]
59,1609387783.827029000,INFO,DL INFORMATION TRANSFER (1),8252aaa9,DL INFORMATION TRANSFER (1),[]
60,1609387783.827029000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
61,1609387783.827136000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
62,1609387783.827136000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
63,1609387783.827164000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
64,1609387783.827189000,INFO,DL INFORMATION TRANSFER (1),8252aaa9,DL INFORMATION TRANSFER (1),[]
65,1609387783.827189000,INFO,SECURITY MODE COMMAND (0X5D),cef941a1,SECURITY MODE <*> <*>,['COMMAND (0X5D)']
66,1609387783.827223000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
67,1609387783.827234000,INFO,SYSTEM INFORMATION BLOCK TYPE1 (1),9d04e05c,SYSTEM INFORMATION BLOCK TYPE1 (1),[]
68,1609387783.827250000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
69,1609387783.827250000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
70,1609387783.827272000,INFO,SYSTEM INFORMATION (0),4cc69666,SYSTEM INFORMATION (0),[]
71,1609387784.065800000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
72,1609387784.288596000,INFO,SECURITY MODE COMMAND (6),cef941a1,SECURITY MODE <*> <*>,['COMMAND (6)']
73,1609387784.288759000,INFO,SECURITY MODE COMPLETE (5),cef941a1,SECURITY MODE <*> <*>,['COMPLETE (5)']
74,1609387784.288845000,INFO,UE CAPABILITY ENQUIRY (7),adee7b29,UE CAPABILITY <*> (7),['ENQUIRY']
75,1609387784.288926000,INFO,UE CAPABILITY INFORMATION (7),adee7b29,UE CAPABILITY <*> (7),['INFORMATION']
76,1609387784.289014000,INFO,RRC CONNECTION RECONFIGURATION (4),e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION (4)']
77,1609387784.289014000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
78,1609387784.289102000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE (2),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['RECONFIGURATION', '(2)']"
79,1609387784.289255000,INFO,RRC CONNECTION RECONFIGURATION (4),e17eede7,RRC CONNECTION <*> <*>,['RECONFIGURATION (4)']
80,1609387784.289312000,INFO,RRC CONNECTION RECONFIGURATION COMPLETE (2),8e35398c,RRC CONNECTION <*> COMPLETE <*>,"['RECONFIGURATION', '(2)']"
81,1609387784.289390000,INFO,MEASUREMENT REPORT (1),a69db4ef,MEASUREMENT REPORT (1),[]
82,1609387784.289443000,INFO,UL INFORMATION TRANSFER (9),8e80d598,UL INFORMATION TRANSFER (9),[]
83,1609387784.289443000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
84,1609387784.289499000,INFO,DL INFORMATION TRANSFER (1),8252aaa9,DL INFORMATION TRANSFER (1),[]
85,1609387784.289499000,INFO,EPS MOBILITY MANAGEMENT MESSAGES (0X7),e5bde69f,EPS MOBILITY MANAGEMENT MESSAGES (0X7),[]
86,1609387791.795888000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
87,1609387794.915163000,INFO,MEASUREMENT REPORT (1),a69db4ef,MEASUREMENT REPORT (1),[]
88,1609387795.565523000,INFO,PAGING (0),ca989ac4,PAGING (0),[]
89,1609387800.758166000,INFO,RRC CONNECTION RELEASE (5),e17eede7,RRC CONNECTION <*> <*>,['RELEASE (5)']
